dlga_party_encounter_offer_dont_fight:close_window.1|Ha-ha. But I wish to fight with you.
dlga_start:pretender_start|Our first task is to seize a fortress. Then, others will join us.
dlga_start:supported_pretender_talk|I await your counsel, {playername}.
dlga_start:pretender_intro_1|Do I know you?
dlga_pretender_intro_1:pretender_intro_2|My name is {playername}.
dlga_pretender_intro_1:pretender_intro_2.1|I am {playername}. Perhaps you have heard of my exploits.
dlga_pretender_intro_2:pretender_intro_3|{s48}
dlga_pretender_intro_3:pretender_rebellion_cause_1|I thought {s12} was ruled by {s11}...
dlga_start:pretender_start.1|Greetings, {playername}.
dlga_pretender_start:oim_getman_barabash_story|Tell me of the Black Mace.
dlga_pretender_start:oim_dmitriy_talk_razin_first|You were looking for me?
dlga_pretender_start:oim_dmitriy_talk_razin_first_5_pos_1|I changed my mind.
dlga_pretender_start:oim_getman_barabash_pernach_taken|The Black Mace is mine, Colonel!
dlga_pretender_start:pretender_rebellion_cause_prelim|What was your story again, {reg65?my lady:sir}?
dlga_pretender_rebellion_cause_prelim:pretender_rebellion_cause_1|I shall tell you.
dlga_pretender_rebellion_cause_1:pretender_rebellion_cause_2|{s48}
dlga_pretender_rebellion_cause_2:pretender_rebellion_cause_3|{s48}
dlga_pretender_rebellion_cause_3:pretender_start|{s48}
dlga_pretender_start:pretender_discuss_rebellion_1|I wish to take up your cause, and help you reclaim the throne!
dlga_pretender_start:pretender_end|I must leave now.
dlga_pretender_discuss_rebellion_1:pretender_discuss_rebellion_2|Your words are a great comfort, but are you certain that you are equal to the task, {playername}? Taking the throne is no simple matter. The nobles of our realm have all sworn oaths of fealty to {s11} -- a very powerful man. Oaths to such a usurper are invalid, of course, and we may expect some of the nobles to side with us, but it will be a very difficult and challenging struggle nevertheless.
dlga_pretender_discuss_rebellion_2:pretender_discuss_rebellion_3|I am ready for whatever may come.
dlga_pretender_discuss_rebellion_2:pretender_end|You are right. Perhaps I should think on this further...
dlga_pretender_discuss_rebellion_3:close_window|I have no doubt that your support for my cause is heartfelt, {playername}, and I am grateful to you for it. But I cannot think that we have much chance of success. However, if you prove yourself on the battlefield, and make a name for yourself as a great commander, then our friends will not hesitate to join our cause -- and our enemies will be wary to take up arms against us. When that time comes, I will join with you gladly. But until then, it would be wiser to quietly gather our strengths, and not openly challenge the usurper, {s11}.
dlga_pretender_discuss_rebellion_3:close_window.1|Have you not already taken up the banner of {s17}? You would play two sides against the middle, it seems. Thank you kindly, but no -- I think I will not be a part of this game.
dlga_pretender_discuss_rebellion_3:close_window.2|{playername}, you are already oath-bound to serve {s15}. Thus, I cannot allow you to take up my cause, or my enemies would claim that I am but a mere puppet of {s16}. No, if I am to gain the throne of {s17}, I shall only do it through the righteousness of my cause, and the support of my loyal subjects. If you wish to lend me your arms, you must first free yourself of your oath to {s15}.
dlga_pretender_discuss_rebellion_3:pretender_rebellion_ready|You are a capable warrior, {playername}, and I am sure that with your renown as a commander, and the righteousness of our cause, the nobles and the good people of {s12} will eagerly support us. Indeed, the time is ripe to act! I will join with you, and together, we shall topple the usurper {s11} and retake the throne from his bloody hands. But first, you must give me your oath of homage, and accept me as your {reg65?lady and master:liege lord}.
dlga_pretender_discuss_rebellion:pretender_town_quest|Before we rebel, I ask that you raise support for my cause. I have always enjoyed strong backing from {s4}, but you may be able to find friends in other places. Are you willing to do this for me?
dlga_pretender_discuss_rebellion:pretender_town_quest.1|Before we rebel, I ask that you raise support for my cause. If you have good ties with any of the towns, you should try there. Are you willing to do this for me?
dlga_pretender_discuss_rebellion:pretender_start|The time is not yet right for a rebellion. Let us spend a while in quiet preparation.
dlga_pretender_discuss_rebellion:pretender_start.1|You have laid the groundwork for a rebellion, but you have sworn allegiance to another noble.
dlga_pretender_discuss_rebellion:pretender_rebellion_ready|You have done well. {s4}, and possibly other towns, are ready to join us. When you are ready, we shall ride forth to war.
dlga_pretender_rebellion_ready:lord_give_oath_2|I am ready to pledge myself to your cause, {reg3?my lady:my lord}.
dlga_pretender_rebellion_ready:pretender_end|Let us bide our time a little longer.
dlga_lord_give_conclude_2:close_window|Forward, then! Our first task is to take hold of a fortress, and persuade other nobles to join us. You shall lead the way!
dlga_pretender_town_quest:pretender_discuss_rebellion|The town is ready.
dlga_pretender_town_quest:pretender_end|I am not interested, thank you.
dlga_pretender_end:close_window|Farewell for now, then.
dlga_start:lord_event_choose_friend|I heard that you have befriended that {s43} also known as {s6}. Believe me, you can't trust that man. You would be wise to end your dealings with him.
dlga_lord_event_choose_friend:lord_event_choose_friend_renounce|I assure you, {s65}, I am no friend of {s6}.
dlga_lord_event_choose_friend_renounce:lord_pretalk|That is well, {playername}. Otherwise, one might fear for your safety. If you do encounter {s6}, be on your guard -- and don't believe a word uttered by that snake's tongue.
dlga_lord_event_choose_friend:lord_event_choose_friend_defend|{s6} is an honorable man. You've no right to speak of him thus.
dlga_lord_event_choose_friend_defend:lord_pretalk|As you will, {playername}. A fool you may be, but a loyal fool at the least. Be warned that {s6}'s loyalty may not be so constant...
dlga_lord_event_choose_friend:lord_event_choose_friend_neutral|I have no wish to involve myself in your quarrel with {s6}.
dlga_lord_event_choose_friend_neutral:lord_pretalk|Hmm... As you wish, {playername}. Just remember that a {man/woman} needs friends in this world, and you may find but few, if you will stand with no one.
dlga_start:lord_invite_1|{playername}, I've been expecting you. Word has reached my ears of your exploits. Why, I keep hearing tales of such prowess and bravery that my mind was quickly made up. I know I have found someone worthy of becoming my vassal.
dlga_lord_invite_1:lord_invite_2|Thank you, {s65}. You honor me.
dlga_lord_invite_1:lord_invite_2.1|It is good to have my true value recognized.
dlga_lord_invite_2:lord_invite_3|Aye. Let us dispense with formalities, {playername}; are you prepared to swear your fealty to me?
dlga_lord_invite_3:lord_give_oath_2|Yes, {s65}.
dlga_lord_invite_3:lord_enter_service_reject|No, {s65}. I cannot serve you at present.
dlga_start:lord_start|If it isn't my brave champion, {playername}!
dlga_start:lord_start.1|It is good to see you again {playername}...
dlga_start:lord_start.2|And so we meet again, {playername}...
dlga_start:lord_meet_neutral|Do I know you?
dlga_lord_meet_neutral:lord_intro|I am {playername}.
dlga_lord_meet_neutral:lord_intro.1|My name is {playername}. At your service, sir.
dlga_lord_intro:lord_start|{s11}
dlga_start:lord_meet_enemy|{s43}
dlga_lord_meet_enemy:lord_intro|I am {playername}, {s65}.
dlga_lord_meet_enemy:lord_intro.1|They call me {playername}. You have no doubt heard of my exploits.
dlga_start:lord_start.3|Well, {playername}...
dlga_lord_start:lord_start|{s42}
dlga_lord_start:lord_generic_mission_completed|Your surgeon managed to convince my friend to agree to the operation. The matter is in God's hands now -- all we can do is pray. No matter the outcome, I thank you for lending your surgeon to me, {sir/madam}. I shall never forget your generosity.
dlga_lord_start:lord_generic_mission_completed.1|Hah! That poor fool {s3} -- our little plot against him worked perfectly, {playername}. He has lost one of his most valuable nobles, and we are one step closer to bringing him to his knees. Here, this purse contains {reg5} thaler. I wish you to have it. And need I remind you -- there's much more to come for those with a mind to earn it...
dlga_lord_start:close_window|You proved yourself unable to complete even a simple task. I had arranged everything. All you needed to do was sacrifice a simple messenger, and we would be celebrating now. But no, I suppose your precious honor got in the way, eh?
dlga_lord_start:quest_meet_spy_in_enemy_town_completed|Have you brought me any news of that task I gave you? You know the one I mean...
dlga_quest_meet_spy_in_enemy_town_completed:quest_meet_spy_in_enemy_town_completed_2|I have the reports you wanted right here.
dlga_quest_meet_spy_in_enemy_town_completed_2:lord_pretalk|Ahh, very good! Very good indeed. It is good to have competent {men/people} at my side. Here is the payment I promised you.
dlga_lord_start:lord_pretalk|Excellent work, {playername}! Your raids really got their attention, I must say. I've just received word that {s13} has declared war! Now the time has come for us to reap the benefits of our hard work, {playername}. This war is sure to make us rich {men/souls}, mark my words!
dlga_lord_start:lord_pretalk.1|You incompetent buffoon! What in Hell made you think that it would be wise to get yourself captured while we're trying to start a war?! These plans were months in preparation -- and now everything's been ruined! I shan't forget this, {playername}. Oh, rest assured that I will not.
dlga_lord_start:lord_collect_debt_completed|I am told that you have collected the money owed me from {s7}. This is well -- it is past time I had it back. I believe I promised to give you one-fifth of it, eh? Well, that makes {reg3} thaler, so if you give me my share -- that's {reg4} thaler -- you can keep the rest.
dlga_lord_collect_debt_completed:lord_collect_debt_pay|Of course, {s65}. {reg4} thaler, all here.
dlga_lord_collect_debt_pay:lord_pretalk|I must admit I'm impressed, {playername}. I had lost hope of ever getting this money back. Please accept my sincere thanks.
dlga_lord_collect_debt_completed:lord_collect_debt_no_pay|I am afraid I don't have the money with me sir.
dlga_lord_collect_debt_no_pay:close_window|Do you jest? I know full well that {s7} gave you the money, and I want every thaler owed me, {sir/madam}. As far as I'm concerned, you are personally in my debt until I see every last silver coin.
dlga_lord_start:close_window.1|I heard you got rid of that damnable merchant that was causing me so much grief. -- And I can see you're not afraid to get your hands dirty, eh? I like that in a {man/woman}. Here's your reward. Remember, {playername}, stick with me and we'll go a long, long way together.
dlga_lord_start:close_window.2|Oh, it's you. Enlighten me, how exactly does one lose a simple fight with some poxy, lowborn merchant? Verily, if ever I need my guardsmen to take a lesson in how to lay down and die, I'll be sure to come straight to your door. You are dismissed, {playername}, I have matters to attend.
dlga_lord_start:lord_kill_local_merchant_let_go|You! Do you have sawdust between your ears? Did you think when I said to kill the merchant, I meant you should have a nice chat with him and then let him go?! What on earth possessed you?
dlga_lord_kill_local_merchant_let_go:lord_kill_local_merchant_let_go_2|Sir, I made certain that he will not act against you.
dlga_lord_kill_local_merchant_let_go_2:lord_pretalk|Piffle. You were to remove him without a fuss, not give him a sermon and send him on his merry way. He had better do as you say, or you'll both regret it. Here, this is half the money I promised you. Don't utter a word, {playername}, you're lucky to get even that. I have little use for {men/people} who cannot follow orders.
